"region","sector","fuel","year","multiplier","GCAM_region_ID","value","supplysector","subsector","stub.technology","minicam.energy.input","calibration","secondary.output"
"XJ","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XJ","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XJ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XJ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XJ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XJ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XJ","chp_elec","gas",2010,NA,NA,0.000109938677812452,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XJ","chp_elec","gas",2015,NA,NA,0.000148905278320789,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XJ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XJ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XJ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XJ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XJ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XJ","industry_energy","biomass",1975,0.0115657358807599,11,2.28054555814204e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XJ","industry_energy","biomass",1990,0.0140196045341136,11,2.99096691126415e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XJ","industry_energy","biomass",2005,0.0111556858728924,11,2.35690580022137e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XJ","industry_energy","biomass",2010,0.0180442153246486,11,3.10972164600299e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XJ","industry_energy","biomass",2015,0.0208050890197862,11,6.36739545394938e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XJ","industry_energy","coal",1975,0.0115657358807599,11,0.0549985609776681,"other industrial energy use","coal","coal","delivered coal","input",NA
"XJ","industry_energy","coal",1990,0.0140196045341136,11,0.109580991080543,"other industrial energy use","coal","coal","delivered coal","input",NA
"XJ","industry_energy","coal",2005,0.0111556858728924,11,0.208962692820428,"other industrial energy use","coal","coal","delivered coal","input",NA
"XJ","industry_energy","coal",2010,0.0180442153246486,11,0.226969552106089,"other industrial energy use","coal","coal","delivered coal","input",NA
"XJ","industry_energy","coal",2015,0.0208050890197862,11,0.207931184136136,"other industrial energy use","coal","coal","delivered coal","input",NA
"XJ","industry_energy","electricity",1975,0.00864387163587805,11,0.00516115838098018,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XJ","industry_energy","electricity",1990,0.0112120476898575,11,0.0173978880866149,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XJ","industry_energy","electricity",2005,0.0121691003589473,11,0.0606640248111377,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XJ","industry_energy","electricity",2010,0.0164162652129525,11,0.0934375256788375,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XJ","industry_energy","electricity",2015,0.0388584454179234,11,0.411975876447229,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XJ","industry_energy","gas",1975,0.0358141745525894,11,0.00970707964397877,"other industrial energy use","gas","gas","wholesale gas","input",NA
"XJ","industry_energy","gas",1990,0.0275502269736508,11,0.00379307844803739,"other industrial energy use","gas","gas","wholesale gas","input",NA
"XJ","industry_energy","gas",2005,0.0606328994780801,11,0.0258254767812818,"other industrial energy use","gas","gas","wholesale gas","input",NA
"XJ","industry_energy","gas",2010,0.0829851130830704,11,0.116366676177852,"other industrial energy use","gas","gas","wholesale gas","input",NA
"XJ","industry_energy","gas",2015,0.102382617107253,11,0.0331880841915021,"other industrial energy use","gas","gas","wholesale gas","input",NA
"XJ","industry_energy","heat",1975,0.00248196825346378,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"XJ","industry_energy","heat",1990,0.00674440960952474,11,0.00351658721550758,"other industrial energy use","district heat","district heat","district heat","input",NA
"XJ","industry_energy","heat",2005,0.0507551859114978,11,0.0855225179242581,"other industrial energy use","district heat","district heat","district heat","input",NA
"XJ","industry_energy","heat",2010,0.0291735314092929,11,0.0638795245309511,"other industrial energy use","district heat","district heat","district heat","input",NA
"XJ","industry_energy","heat",2015,0.0276873421696219,11,0.0755110768996642,"other industrial energy use","district heat","district heat","district heat","input",NA
"XJ","industry_energy","refined liquids",1975,0.0279481567968507,11,0.0424344385898426,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XJ","industry_energy","refined liquids",1990,0.0366432456519843,11,0.0621173226273753,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XJ","industry_energy","refined liquids",2005,0.0387835201933562,11,0.107687172251946,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XJ","industry_energy","refined liquids",2010,0.0167523975272654,11,0.0348149263963582,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XJ","industry_energy","refined liquids",2015,0.0286453466521598,11,0.0485291373668264,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XZ","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XZ","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XZ","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XZ","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XZ","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XZ","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XZ","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XZ","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XZ","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XZ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XZ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XZ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XZ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XZ","chp_elec","gas",2010,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XZ","chp_elec","gas",2015,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"XZ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XZ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XZ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XZ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XZ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"XZ","industry_energy","biomass",1975,1.57259515689311e-06,11,3.10086183601541e-11,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XZ","industry_energy","biomass",1990,0.000414243212930964,11,8.83753703663655e-08,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XZ","industry_energy","biomass",2005,0.00056508331774455,11,1.19387383651306e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XZ","industry_energy","biomass",2010,0.000587968584422431,11,1.01329905526594e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XZ","industry_energy","biomass",2015,0.000595596882042225,11,1.8228236733308e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"XZ","industry_energy","coal",1975,1.57259515689311e-06,11,7.47816408063159e-06,"other industrial energy use","coal","coal","delivered coal","input",NA
"XZ","industry_energy","coal",1990,0.000414243212930964,11,0.00323783611091948,"other industrial energy use","coal","coal","delivered coal","input",NA
"XZ","industry_energy","coal",2005,0.00056508331774455,11,0.0105848562866702,"other industrial energy use","coal","coal","delivered coal","input",NA
"XZ","industry_energy","coal",2010,0.000587968584422431,11,0.0129348029813177,"other industrial energy use","coal","coal","delivered coal","input",NA
"XZ","industry_energy","coal",2015,0.000595596882042225,11,0.0142170165219418,"other industrial energy use","coal","coal","delivered coal","input",NA
"XZ","industry_energy","electricity",1975,1.72893810761894e-05,11,1.03232946765377e-05,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"XZ","industry_energy","electricity",1990,0.00333232996801685,11,0.00517082208842864,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
