# File: province_decile_gdp_per_capita_projections.csv
# Title: province-level decile of gdp per capita projections under scenarios
# Units: NA
# Comments: note the pop and gdp are not updated so leave them as blank
# Source: https://github.com/JGCRI/pridr, China Statistical Yearbook
# Column types: ccicnccnnn
# ----------
province_code,province,year,sce,shares,category,gcam.consumer,decile_pop,decile_gdp,decile_gdp_pc
HL,Heilongjiang,2030,SSP5,0.138278605,d9,resid_rural,,,
HL,Heilongjiang,2030,SSP1,0.139335294,d9,resid_rural,,,
HL,Heilongjiang,2030,SSP2,0.141258878,d9,resid_rural,,,
HL,Heilongjiang,2030,SSP3,0.142601147,d9,resid_rural,,,
HL,Heilongjiang,2030,SSP4,0.143414242,d9,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.030972241,d1,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.031967004,d1,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.034426752,d1,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.037782936,d1,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.039524852,d1,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.240073726,d10,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.251019391,d10,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.272582145,d10,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.28879467,d10,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.295212059,d10,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.046631714,d2,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.047863067,d2,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.050921903,d2,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.055072687,d2,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.057216968,d2,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.056147669,d3,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.057396608,d3,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.060510193,d3,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.064717407,d3,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.066882934,d3,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.064659895,d4,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.065846979,d4,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.068817746,d4,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.072813664,d4,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.074862292,d4,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.07327011,d5,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.074332962,d5,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.077006383,d5,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.08058063,d5,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.082403377,d5,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.083000541,d6,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.083872285,d6,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.086082251,d6,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.089009392,d6,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.090489789,d6,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.095260341,d7,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.095832995,d7,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.097309943,d7,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.099226315,d7,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.100177434,d7,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.112551257,d8,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.112630862,d8,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.112889538,d8,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.113142206,d8,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.113229201,d8,resid_rural,,,
HL,Heilongjiang,2035,SSP5,0.136360906,d9,resid_rural,,,
HL,Heilongjiang,2035,SSP1,0.137876672,d9,resid_rural,,,
HL,Heilongjiang,2035,SSP2,0.140747956,d9,resid_rural,,,
HL,Heilongjiang,2035,SSP3,0.142809829,d9,resid_rural,,,
HL,Heilongjiang,2035,SSP4,0.143658143,d9,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.030814674,d1,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.031854678,d1,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.035276348,d1,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.039621972,d1,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.041809747,d1,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.226073056,d10,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.239659836,d10,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.267156275,d10,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.289507201,d10,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.296176595,d10,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.046438795,d2,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.047724521,d2,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.051971314,d2,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.057328495,d2,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.060015063,d2,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.055953666,d3,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.057256472,d3,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.061572822,d3,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.066989218,d3,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.069697215,d3,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.064477218,d4,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.065714183,d4,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.069825927,d4,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.07495628,d4,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.077512734,d4,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.073108597,d5,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.07421454,d5,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.077906889,d5,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.082479156,d5,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.084747324,d5,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.08287067,d6,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.083775763,d6,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.086818086,d6,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.090541293,d6,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.092375242,d6,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.095178833,d7,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.095770475,d7,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.097789289,d7,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.100195697,d7,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.101361845,d7,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.11254798,d8,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.112624048,d8,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.112947644,d8,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.113198778,d8,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.113279206,d8,resid_rural,,,
HL,Heilongjiang,2040,SSP5,0.13433559,d9,resid_rural,,,
HL,Heilongjiang,2040,SSP1,0.136256001,d9,resid_rural,,,
HL,Heilongjiang,2040,SSP2,0.140017725,d9,resid_rural,,,
HL,Heilongjiang,2040,SSP3,0.142906875,d9,resid_rural,,,
HL,Heilongjiang,2040,SSP4,0.143797909,d9,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.030665669,d1,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.031683602,d1,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.03624531,d1,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.04166396,d1,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.044450165,d1,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.210075923,d10,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.227225642,d10,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.261068779,d10,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.290649247,d10,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.297130469,d10,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.046254653,d2,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.047511187,d2,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.053164049,d2,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.059825933,d2,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.063241093,d2,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.055767132,d3,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.057038857,d3,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.062777337,d3,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.069498568,d3,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.072935995,d3,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.064300167,d4,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.065506076,d4,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.070965382,d4,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.07731691,d4,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.080556825,d4,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.072950364,d5,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.0740267,d5,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.078920662,d5,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.084563644,d5,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.087432027,d5,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.082741259,d6,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.083619774,d6,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.087641391,d6,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.092213967,d6,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.094525305,d6,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.095094362,d7,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.095665193,d7,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.098318154,d7,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.101240373,d7,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.102698327,d7,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.112537382,d8,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.112603459,d8,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.112995827,d8,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.113229444,d8,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.113304302,d8,resid_rural,,,
HL,Heilongjiang,2045,SSP5,0.131976241,d9,resid_rural,,,
HL,Heilongjiang,2045,SSP1,0.134437889,d9,resid_rural,,,
HL,Heilongjiang,2045,SSP2,0.139174439,d9,resid_rural,,,
HL,Heilongjiang,2045,SSP3,0.143048777,d9,resid_rural,,,
HL,Heilongjiang,2045,SSP4,0.143925744,d9,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.030508315,d1,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.031451985,d1,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.037333321,d1,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.043875849,d1,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.047412216,d1,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.192443881,d10,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.21393896,d10,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.254287504,d10,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.292176368,d10,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.298151128,d10,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.046059649,d2,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.047223137,d2,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.054501114,d2,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.062523724,d2,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.066847267,d2,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.055569164,d3,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.056745636,d3,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.064125856,d3,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.072203303,d3,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.076546204,d3,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.06411182,d4,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.065226288,d4,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.072239254,d4,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.079855193,d4,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.083939398,d4,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.072781511,d5,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.073774897,d5,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.080051862,d5,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.086797602,d5,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.090402467,d5,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.082602488,d6,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.083411598,d6,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.088557292,d6,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.093997039,d6,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.096887691,d6,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.095002797,d7,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.095526031,d7,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.098902412,d7,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.102339735,d7,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.104142067,d7,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.112523794,d8,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.112579011,d8,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.113040204,d8,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.113229958,d8,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.113276103,d8,resid_rural,,,
HL,Heilongjiang,2050,SSP5,0.129296918,d9,resid_rural,,,
HL,Heilongjiang,2050,SSP1,0.132449596,d9,resid_rural,,,
HL,Heilongjiang,2050,SSP2,0.138221924,d9,resid_rural,,,
HL,Heilongjiang,2050,SSP3,0.143242877,d9,resid_rural,,,
HL,Heilongjiang,2050,SSP4,0.144059356,d9,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.030359761,d1,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.031159917,d1,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.038551631,d1,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.046227018,d1,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.050186901,d1,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.176755674,d10,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.19999183,d10,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.246750416,d10,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.294094747,d10,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.299101156,d10,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.045876104,d2,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.046860208,d2,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.055996001,d2,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.06538419,d2,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.070191464,d2,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.055383265,d3,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.056376424,d3,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.065631728,d3,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.075065383,d3,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.079867068,d3,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.063935403,d4,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.064874231,d4,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.073659882,d4,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.082535156,d4,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.087022645,d4,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.072623884,d5,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.073458337,d5,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.081311122,d5,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.08914904,d5,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.093075964,d5,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.08247362,d6,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.083150244,d6,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.089573982,d6,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.095864544,d6,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.098969712,d6,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.094918752,d7,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.095351842,d7,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.099546672,d7,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.103477129,d7,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.105347807,d7,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.1125134,d8,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.112549495,d8,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.113079783,d8,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.113100873,d8,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.113198856,d8,resid_rural,,,
HL,Heilongjiang,2055,SSP5,0.126701039,d9,resid_rural,,,
HL,Heilongjiang,2055,SSP1,0.130317805,d9,resid_rural,,,
HL,Heilongjiang,2055,SSP2,0.137149489,d9,resid_rural,,,
HL,Heilongjiang,2055,SSP3,0.143488394,d9,resid_rural,,,
HL,Heilongjiang,2055,SSP4,0.144186904,d9,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.030233398,d1,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.030799428,d1,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.039899089,d1,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.048745103,d1,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.052476558,d1,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.16409316,d10,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.18516842,d10,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.23848938,d10,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.296463459,d10,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.299897398,d10,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.045720461,d2,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.046412218,d2,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.057646289,d2,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.068443075,d2,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.0729395,d2,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.055226009,d3,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.05592065,d3,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.067291709,d3,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.078122271,d3,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.082586577,d3,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.063786562,d4,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.064439603,d4,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.075223375,d4,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.085393646,d4,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.089537735,d4,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.072491365,d5,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.073067496,d5,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.082693997,d5,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.091652427,d5,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.095244831,d5,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.082365878,d6,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.082827519,d6,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.090686592,d6,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.097846634,d6,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.100643013,d6,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.094849363,d7,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.095136683,d7,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.100245946,d7,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.104675111,d7,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.10629262,d7,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.112506692,d8,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.1125129,d8,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.112905384,d8,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.113110081,d8,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.113145092,d8,resid_rural,,,
HL,Heilongjiang,2060,SSP5,0.124529509,d9,resid_rural,,,
HL,Heilongjiang,2060,SSP1,0.128022846,d9,resid_rural,,,
HL,Heilongjiang,2060,SSP2,0.13595558,d9,resid_rural,,,
HL,Heilongjiang,2060,SSP3,0.143791333,d9,resid_rural,,,
HL,Heilongjiang,2060,SSP4,0.144296632,d9,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.030157805,d1,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.030369503,d1,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.041374061,d1,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.051381739,d1,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.054345576,d1,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.153843968,d10,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.169916681,d10,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.229526381,d10,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.299286931,d10,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.300341119,d10,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.045628686,d2,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.045878,d2,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.059449487,d2,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.071634953,d2,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.075179129,d2,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.055134335,d3,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.055377197,d3,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.069102906,d3,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.081303236,d3,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.08480007,d3,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.063700882,d4,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.063921413,d4,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.076926605,d4,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.08835894,d4,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.091581802,d4,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.072416382,d5,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.07260157,d5,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.084197234,d5,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.094238194,d5,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.097003791,d5,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.082306578,d6,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.082442867,d6,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.091891878,d6,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.099879442,d6,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.101995149,d6,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.094813626,d7,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.094880345,d7,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.100997265,d7,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.105881774,d7,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.107048446,d7,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.112469523,d8,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.112508535,d8,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.112730172,d8,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.11304038,d8,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.113128911,d8,resid_rural,,,
HL,Heilongjiang,2065,SSP5,0.122747876,d9,resid_rural,,,
HL,Heilongjiang,2065,SSP1,0.125591849,d9,resid_rural,,,
HL,Heilongjiang,2065,SSP2,0.134640399,d9,resid_rural,,,
HL,Heilongjiang,2065,SSP3,0.144152777,d9,resid_rural,,,
HL,Heilongjiang,2065,SSP4,0.144365659,d9,resid_rural,,,
HL,Heilongjiang,2070,SSP3,0.029882698,d1,resid_rural,,,
HL,Heilongjiang,2070,SSP4,0.030160767,d1,resid_rural,,,
HL,Heilongjiang,2070,SSP2,0.042973449,d1,resid_rural,,,
HL,Heilongjiang,2070,SSP1,0.053665676,d1,resid_rural,,,
HL,Heilongjiang,2070,SSP5,0.055867658,d1,resid_rural,,,
HL,Heilongjiang,2070,SSP5,0.145543807,d10,resid_rural,,,
HL,Heilongjiang,2070,SSP1,0.157316038,d10,resid_rural,,,
HL,Heilongjiang,2070,SSP2,0.219893029,d10,resid_rural,,,
HL,Heilongjiang,2070,SSP4,0.300253862,d10,resid_rural,,,
HL,Heilongjiang,2070,SSP3,0.302477935,d10,resid_rural,,,
HL,Heilongjiang,2070,SSP3,0.045273349,d2,resid_rural,,,
HL,Heilongjiang,2070,SSP4,0.045635138,d2,resid_rural,,,
HL,Heilongjiang,2070,SSP2,0.061401285,d2,resid_rural,,,
HL,Heilongjiang,2070,SSP1,0.074374888,d2,resid_rural,,,
HL,Heilongjiang,2070,SSP5,0.077001125,d2,resid_rural,,,
HL,Heilongjiang,2070,SSP3,0.054762287,d3,resid_rural,,,
HL,Heilongjiang,2070,SSP4,0.05514307,d3,resid_rural,,,
HL,Heilongjiang,2070,SSP2,0.071060573,d3,resid_rural,,,
