"region","sector","Year","co2.emiss","scenario"
"GS","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","gas to liquids","2055",0.0946,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","gas to liquids","2055",0.09464375,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","H2 central production","2055",0.178408816,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","H2 central production","2055",0.212996926,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","H2 central production","2055",0.105946024,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","H2 central production","2055",0.898069677,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","H2 central production","2055",2.225996705,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","H2 central production","2055",0.246282627,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","H2 central production","2055",0.23443251,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","H2 central production","2055",0.127834004,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","H2 central production","2055",1.740928974,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","H2 central production","2055",0.289988211,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","H2 central production","2055",0.719805639,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","H2 central production","2055",0.031940392,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","H2 central production","2055",0.115004684,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","H2 central production","2055",0.279301228,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","H2 central production","2055",0.091966746,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","H2 central production","2055",1.563670587,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","H2 central production","2055",0.26399239,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","H2 central production","2055",0.554820848,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","H2 central production","2055",0.445930654,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","H2 central production","2055",0.195093651,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","H2 central production","2055",0.16583027,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","H2 central production","2055",0.178107584,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","H2 central production","2055",0.961747271,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","H2 central production","2055",0.6890652,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","H2 central production","2055",0.242027948,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","H2 central production","2055",0.450554199,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","H2 central production","2055",0.114981757,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","H2 central production","2055",0.559262776,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","H2 central production","2055",0.109615,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","H2 central production","2055",0.255754041,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","H2 central production","2055",1.6696901,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","H2 wholesale dispensing","2055",0.2096944,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","H2 wholesale dispensing","2055",0.2661612,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","H2 wholesale dispensing","2055",0.1818766,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","H2 wholesale dispensing","2055",0.1855328,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","H2 wholesale dispensing","2055",0.675081,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","H2 wholesale dispensing","2055",0.1591663,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","H2 wholesale dispensing","2055",0.2007893,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","H2 wholesale dispensing","2055",0.1597386,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","H2 wholesale dispensing","2055",0.2769287,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","H2 wholesale dispensing","2055",0.2285975,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","H2 wholesale dispensing","2055",0.2707369,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","H2 wholesale dispensing","2055",0.07635876,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","H2 wholesale dispensing","2055",0.1214407,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","H2 wholesale dispensing","2055",0.2500034,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","H2 wholesale dispensing","2055",0.0857981,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","H2 wholesale dispensing","2055",0.2786617,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","H2 wholesale dispensing","2055",0.1591866,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","H2 wholesale dispensing","2055",0.2938429,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","H2 wholesale dispensing","2055",0.120472,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","H2 wholesale dispensing","2055",0.04852874,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","H2 wholesale dispensing","2055",0.03625247,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","H2 wholesale dispensing","2055",0.2356417,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","H2 wholesale dispensing","2055",0.4142452,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","H2 wholesale dispensing","2055",0.3468949,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","H2 wholesale dispensing","2055",0.2077307,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","H2 wholesale dispensing","2055",0.2361209,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","H2 wholesale dispensing","2055",0.124086,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","H2 wholesale dispensing","2055",0.2066136,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","H2 wholesale dispensing","2055",0.187,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","H2 wholesale dispensing","2055",0.246393,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","H2 wholesale dispensing","2055",0.2555475,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","intermediate generation","2055",5.21523127,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","intermediate generation","2055",0.951281751,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","intermediate generation","2055",2.691687361,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","intermediate generation","2055",3.953125643,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","intermediate generation","2055",11.618646033,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","intermediate generation","2055",0.813894877,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","intermediate generation","2055",2.430408942,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","intermediate generation","2055",3.663227351,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","intermediate generation","2055",15.185770462,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","intermediate generation","2055",6.163962762,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","intermediate generation","2055",1.737123659,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","intermediate generation","2055",0.988864775,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","intermediate generation","2055",1.956517068,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","intermediate generation","2055",4.624451988,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","intermediate generation","2055",1.259955556,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","intermediate generation","2055",13.015321599,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","intermediate generation","2055",4.739136229,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","intermediate generation","2055",2.8846988,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","intermediate generation","2055",2.117309131,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","intermediate generation","2055",0.889164916,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","intermediate generation","2055",0.216812763,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","intermediate generation","2055",2.922181374,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","intermediate generation","2055",3.680943489,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","intermediate generation","2055",2.627851504,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","intermediate generation","2055",1.101475478,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","intermediate generation","2055",1.463891254,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","intermediate generation","2055",0.873521922,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","intermediate generation","2055",2.319940872,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","intermediate generation","2055",0.00021543,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","intermediate generation","2055",1.132613605,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","intermediate generation","2055",7.408450322,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","iron and steel","2055",1.85298110020013,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","iron and steel","2055",0.00114326228570938,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","iron and steel","2055",0.505287403781197,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","iron and steel","2055",1.31877614921274,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","iron and steel","2055",1.48126888977437,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","iron and steel","2055",0.652809126367457,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","iron and steel","2055",1.79762371092446,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","iron and steel","2055",0.381192084747668,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","iron and steel","2055",2.10669490949036,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","iron and steel","2055",2.10858219368615,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","iron and steel","2055",14.3489016284731,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","iron and steel","2055",0.0201442506888365,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","iron and steel","2055",0.315792844110226,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","iron and steel","2055",1.3464540444546,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","iron and steel","2055",0.805245455775812,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","iron and steel","2055",6.76382641893572,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","iron and steel","2055",1.17343424371919,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","iron and steel","2055",4.5802326560962,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","iron and steel","2055",1.33877473013551,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","iron and steel","2055",0.1395215095192,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","iron and steel","2055",0.0929766998416179,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","iron and steel","2055",1.4345487137071,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","iron and steel","2055",5.03152253892774,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","iron and steel","2055",1.38854051744473,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","iron and steel","2055",0.790420217040095,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","iron and steel","2055",3.15044656141843,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","iron and steel","2055",1.57747447501319,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","iron and steel","2055",0.570909064927594,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","iron and steel","2055",1.58749017548074,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","iron and steel","2055",1.30589088517135,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","mining energy use","2055",0.450877684912014,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","mining energy use","2055",0.0602558496062163,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","mining energy use","2055",0.244448905095074,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","mining energy use","2055",0.706511350953194,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","mining energy use","2055",1.04533652237292,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","mining energy use","2055",0.203774670751137,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","mining energy use","2055",0.181783207776966,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","mining energy use","2055",0.129885047872637,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","mining energy use","2055",1.77279875152471,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","mining energy use","2055",0.848118026462575,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","mining energy use","2055",0.706682118742214,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","mining energy use","2055",0.00724328449188042,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","mining energy use","2055",0.224708702170703,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","mining energy use","2055",0.730961390719034,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","mining energy use","2055",0.158252672191236,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","mining energy use","2055",2.49680769012481,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","mining energy use","2055",0.351729778659126,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","mining energy use","2055",1.0442285408119,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","mining energy use","2055",0.0861302297282427,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","mining energy use","2055",0.0140400962670745,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","mining energy use","2055",0.053993847024475,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","mining energy use","2055",0.71416451032953,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","mining energy use","2055",0.949655098410919,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","mining energy use","2055",0.158870962925629,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","mining energy use","2055",0.239747744195853,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","mining energy use","2055",0.310690657092896,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","mining energy use","2055",0.449118850490243,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","mining energy use","2055",0.100118769773216,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","mining energy use","2055",0.0113081182777373,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
